210	1113.6
212.5	1114
215	1114.4
217.5	1114.8
220	1115.2
222.5	1115.6
225	1116
227.5	1116.4
230	1116.8
232.5	1117.2
235	1117.6
237.5	1118
240	1118.4
242.5	1118.8
245	1119.2
247.5	1119.6
250	1120
252.5	1120.4
255	1120.8
257.5	1121.2
260	1121.6
262.5	1122
265	1122.4
267.5	1122.8
270	1123.2
272.5	1123.6
275	1124
277.5	1124.4
280	1124.8
282.5	1125.2
285	1125.6
287.5	1126
290	1126.4
292.5	1126.8
295	1127.2
297.5	1127.6
300	1128
302.5	1128.4
305	1128.8
307.5	1129.2
310	1129.6
312.5	1130
315	1130.4
317.5	1130.8
320	1131.2
322.5	1131.6
325	1132
327.5	1132.4
330	1132.8
332.5	1133.2
335	1133.6
337.5	1134
340	1134.4
342.5	1134.8
345	1135.2
347.5	1135.6
350	1136
352.5	1136.4
355	1136.8
357.5	1137.2
360	1137.6
362.5	1138
365	1138.4
367.5	1138.8
370	1139.2
372.5	1139.6
375	1140
377.5	1140.4
380	1140.8
382.5	1141.2
385	1141.6
387.5	1142
390	1142.4
392.5	1142.8
395	1143.2
397.5	1143.6
400	1144
402.5	1144.4
405	1144.8
407.5	1145.2
410	1145.6
412.5	1146
415	1146.4
417.5	1146.8
420	1147.2
422.5	1147.6
425	1148
427.5	1148.4
430	1148.8
432.5	1149.2
435	1149.6
437.5	1150
440	1150.4
442.5	1150.8
445	1151.2
447.5	1151.6
450	1152
452.5	1152.4
455	1152.8
457.5	1153.2
460	1153.6
462.5	1154
465	1154.4
467.5	1154.8
470	1155.2
472.5	1155.6
475	1156
477.5	1156.4
480	1156.8
482.5	1157.2
485	1157.6
487.5	1158
490	1158.4
492.5	1158.8
495	1159.2
497.5	1159.6
500	1160
502.5	1160.4
505	1160.8
507.5	1161.2
510	1161.6
512.5	1162
515	1162.4
517.5	1162.8
520	1163.2
522.5	1163.6
525	1164
527.5	1164.4
530	1164.8
532.5	1165.2
535	1165.6
537.5	1166
540	1166.4
542.5	1166.8
545	1167.2
547.5	1167.6
550	1168
552.5	1168.4
555	1168.8
557.5	1169.2
560	1169.6
562.5	1170
565	1170.4
567.5	1170.8
570	1171.2
572.5	1171.6
575	1172
577.5	1172.4
580	1172.8
582.5	1173.2
585	1173.6
587.5	1174
590	1174.4
592.5	1174.8
595	1175.2
597.5	1175.6
600	1176
602.5	1176.4
605	1176.8
607.5	1177.2
610	1177.6
612.5	1178
615	1178.4
617.5	1178.8
620	1179.2
622.5	1179.6
625	1180
627.5	1180.4
630	1180.8
632.5	1181.2
635	1181.6
637.5	1182
640	1182.4
642.5	1182.8
645	1183.2
647.5	1183.6
650	1184
652.5	1184.4
655	1184.8
657.5	1185.2
660	1185.6
662.5	1186
665	1186.4
667.5	1186.8
670	1187.2
672.5	1187.6
675	1188
677.5	1188.4
680	1188.8
682.5	1189.2
685	1189.6
687.5	1190
690	1190.4
692.5	1190.8
695	1191.2
697.5	1191.6
700	1192
702.5	1192.4
705	1192.8
707.5	1193.2
710	1193.6
712.5	1194
715	1194.4
717.5	1194.8
720	1195.2
722.5	1195.6
725	1196
727.5	1196.4
730	1196.8
732.5	1197.2
735	1197.6
737.5	1198
740	1198.4
742.5	1198.8
745	1199.2
747.5	1199.6
750	1200
752.5	1200.4
755	1200.8
757.5	1201.2
760	1201.6
762.5	1202
765	1202.4
767.5	1202.8
770	1203.2
772.5	1203.6
775	1204
777.5	1204.4
780	1204.8
782.5	1205.2
785	1205.6
787.5	1206
790	1206.4
792.5	1206.8
795	1207.2
797.5	1207.6
800	1208
802.5	1208.4
805	1208.8
807.5	1209.2
810	1209.6
812.5	1210
815	1210.4
817.5	1210.8
820	1211.2
822.5	1211.6
825	1212
827.5	1212.4
830	1212.8
832.5	1213.2
835	1213.6
837.5	1214
840	1214.4
842.5	1214.8
845	1215.2
847.5	1215.6
850	1216
852.5	1216.4
855	1216.8
857.5	1217.2
860	1217.6
862.5	1218
865	1218.4
867.5	1218.8
870	1219.2
872.5	1219.6
875	1220
877.5	1220.4
880	1220.8
882.5	1221.2
885	1221.6
887.5	1222
890	1222.4
892.5	1222.8
895	1223.2
897.5	1223.6
900	1224
902.5	1224.4
905	1224.8
907.5	1225.2
910	1225.6
912.5	1226
915	1226.4
917.5	1226.8
920	1227.2
922.5	1227.6
925	1228
927.5	1228.4
930	1228.8
932.5	1229.2
935	1229.6
937.5	1230
940	1230.4
942.5	1230.8
945	1231.2
947.5	1231.6
950	1232
952.5	1232.4
955	1232.8
957.5	1233.2
960	1233.6
962.5	1234
965	1234.4
967.5	1234.8
970	1235.2
972.5	1235.6
975	1236
977.5	1236.4
980	1236.8
982.5	1237.2
985	1237.6
987.5	1238
990	1238.4
992.5	1238.8
995	1239.2
997.5	1239.6
1000	1240
1002.5	1240.4
1005	1240.8
1007.5	1241.2
1010	1241.6
1012.5	1242
1015	1242.4
1017.5	1242.8
1020	1243.2
1022.5	1243.6
1025	1244
1027.5	1244.4
1030	1244.8
1032.5	1245.2
1035	1245.6
1037.5	1246
1040	1246.4
1042.5	1246.8
1045	1247.2
1047.5	1247.6
1050	1248
1052.5	1248.4
1055	1248.8
1057.5	1249.2
1060	1249.6
1062.5	1250
1065	1250.4
1067.5	1250.8
1070	1251.2
1072.5	1251.6
1075	1252
1077.5	1252.4
1080	1252.8
1082.5	1253.2
1085	1253.6
1087.5	1254
1090	1254.4
1092.5	1254.8
1095	1255.2
1097.5	1255.6
1100	1256
1102.5	1256.4
1105	1256.8
1107.5	1257.2
1110	1257.6
1112.5	1258
1115	1258.4
1117.5	1258.8
1120	1259.2
1122.5	1259.6
1125	1260
1127.5	1260.4
1130	1260.8
1132.5	1261.2
1135	1261.6
1137.5	1262
1140	1262.4
1142.5	1262.8
1145	1263.2
1147.5	1263.6
1150	1264
1152.5	1264.4
1155	1264.8
1157.5	1265.2
1160	1265.6
1162.5	1266
1165	1266.4
1167.5	1266.8
1170	1267.2
1172.5	1267.6
1175	1268
1177.5	1268.4
1180	1268.8
1182.5	1269.2
1185	1269.6
1187.5	1270
1190	1270.4
1192.5	1270.8
1195	1271.2
1197.5	1271.6
1200	1272
1202.5	1272.4
1205	1272.8
1207.5	1273.2
1210	1273.6
1212.5	1274
1215	1274.4
1217.5	1274.8
1220	1275.2
1222.5	1275.6
1225	1276
1227.5	1276.4
1230	1276.8
1232.5	1277.2
1235	1277.6
1237.5	1278
1240	1278.4
